x,x,x
"Faro Principal de Vidrio sin Lado Hella para VW Sedan 1500, 1600, 1600i, Combi, Safari, Caribe",$915.00,https://refaccionariamario.com/faros/392-faro-principal-de-vidrio-sin-lado-hella-para-vw-sedan-1500-1600-1600i-combi-safari-caribe.html
Pedal roller hexagonal (Aluminio).,$330.00,https://refaccionariamario.com/pedales-de-acelerador/532-pedal-roller-grande.html
Cilindro Maestro de Frenos con 2 Salidas FP para VW Sedan 1600i,$275.00,https://refaccionariamario.com/cilindros-maestros/310-cilindro-maestro-de-frenos-con-2-salidas-fp-para-vw-sedan-1600i.html
"Faro de Cristal Rayado con Socket de Luz de Cuarto para VW Sedan, Combi, Safari, Caribe, Hormiga",$220.00,https://refaccionariamario.com/faros/393-faro-de-cristal-rayado-con-socket-de-luz-de-cuarto-para-vw-sedan-combi-safari-caribe-hormiga.html
Pera de Cofre Cromada para Vw Sedan,$70.00,https://refaccionariamario.com/peras-de-cofre/533-pera-de-cofre-cromada-para-vw-sedan.html
"Chapa Cromada de un Tornillo de Tapa de Motor Hella para VW Sedan 1600, 1600i",$810.00,https://refaccionariamario.com/chapas-de-motor/288-chapa-cromada-de-un-tornillo-de-tapa-de-motor-hella-para-vw-sedan-1600-1600i.html
Cincho alternador Vw Sedan.,$30.00,https://refaccionariamario.com/cinchos-de-alternador/311-cincho-alternador-vw-sedan.html
"Pija Suejetadora de Codera Interior para VW Sedán, Combi, Caribe, Atlantic, Brasilia",$3.00,https://refaccionariamario.com/pijas/538-pija-suejetadora-de-codera-interior-para-vw-sedan-combi-caribe-atlantic-brasilia.html
"Codera de Puerta Lateral Color Negro para VW Sedán 1600, 1600i, Combi, Caribe, Atlantic, Brasilia",$95.00,https://refaccionariamario.com/coderas/316-codera-de-puerta-lateral-color-negro-para-vw-sedan-1600-1600i-combi-caribe-atlantic-brasilia.html
"Polea de generador Negra (Sin quintar) para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari.",">
</div>
<div class=""right-block"">
<div class=""content_price"" itemprop=""offers"" itemscope="""" itemtype=""https://schema.org/Offer"">
<span class=""price product-price"" itemprop=""price"">
                                    $ 90.00",https://refaccionariamario.com/poleas-de-generador/549-polea-de-generador-negra-sin-quintar-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari.html
"Juego de Separadores Internos de Generador y Alternador para VW Sedan, Combi 1500, 1600, Brasilia, Safari, Hormiga",$30.00,https://refaccionariamario.com/separadores-de-generador/597-juego-de-separadores-internos-de-generador-y-alternador-para-vw-sedan-combi-1500-1600-brasilia-safari-hormiga.html
"Collarín de Clutch Cortador de Velocidades Luk para VW Sedan 1600, 1600i, Combi 1600, 1800, Brasilia, Safari, Hormiga, Pointer",$305.00,https://refaccionariamario.com/collarines/318-collarin-de-clutch-cortador-de-velocidades-luk-para-vw-sedan-1600-1600i-combi-1600-1800-brasilia-safari-hormiga-pointer.html
Separador generador Vw Sedan. Grande,$6.00,https://refaccionariamario.com/separadores-de-generador/598-separador-generador-vw-sedan.html
"Columna de Dirección con Jaula de Seguridad para VW Sedan 1600, 1600i, Brasilia, Safari",$535.00,https://refaccionariamario.com/columnas-de-direccion/319-columna-de-direccion-con-jaula-de-seguridad-para-vw-sedan-1600-1600i-brasilia-safari.html
Soporte de Funda de Chicote de Clutch para VW Sedan,$30.00,https://refaccionariamario.com/soportes-de-funda/605-soporte-de-funda-de-chicote-de-clutch-para-vw-sedan.html
Chicote con Funda de Freno de Mano para VW Sedan 1600 y 1600i,$140.00,https://refaccionariamario.com/chicotes-de-freno/300-chicote-con-funda-de-freno-de-mano-para-vw-sedan-1600.html
"Concha Interior de puerta Color Negro para VW Sedan 1500, 1600, 1600i, Combi",$20.00,https://refaccionariamario.com/conchas-interiores/321-concha-interior-de-puerta-color-negro-para-vw-sedan-1500-1600-1600i-combi.html
Juego de Taloneras Acolchadas Color Gris para VW Sedan,$90.00,https://refaccionariamario.com/taloneras/623-juego-de-taloneras-acolchadas-color-gris-para-vw-sedan.html
"Nariz de Luz de Placa Trasera con Cable y Plafón para VW Sedan 1600, 1600i",$190.00,https://refaccionariamario.com/conchas-de-placa/322-concha-placa-vw-sedan.html
Juego de 2 Taloneras Color Gris para VW Sedan,$100.00,https://refaccionariamario.com/taloneras/624-juego-de-taloneras-color-gris-para-vw-sedan.html
"Nariz de Placa Trasera con Mica de Luz sin Cable para VW Sedan 1600, 1600i",$85.00,https://refaccionariamario.com/conchas-de-placa/323-nariz-de-placa-trasera-con-mica-de-luz-sin-cable-para-vw-sedan-1600-1600i.html
"Tambor de Frenos de Rueda Delantera de 5 Birlos Rivsa para VW Sedan 1200, 1500",$785.00,https://refaccionariamario.com/tambores/628-tambor-de-frenos-de-rueda-delantera-de-5-birlos-rivsa-para-vw-sedan-1200-1500.html
"Consola central de palanca de velocidades de madera forrada de alfombra Color GRIS para VW Sedan 1500, 1600, 1600i",$170.00,https://refaccionariamario.com/consolas-de-palanca/325-consola-vw-sedan-gris.html
Tambor de Frenos de Rueda Trasera de 5 Birlos con Cuello Bajo Rivsa para VW Sedán 1200,$705.00,https://refaccionariamario.com/tambores/630-tambor-de-frenos-de-rueda-trasera-de-5-birlos-con-cuello-bajo-rivsa-para-vw-sedan-1200.html
"Consola central de palanca de velocidades de madera forrada de alfombra Color NEGRO para VW Sedan 1500, 1600, 1600i",$175.00,https://refaccionariamario.com/consolas-de-palanca/326-consola-vw-sedan-negra.html
"Tapa de Carter con Tornillo de Drenado para VW Sedan, Brasilia, Hormiga, Combi",$60.00,https://refaccionariamario.com/tapas-de-carter/636-tapa-de-carter-con-tornillo-de-drenado-para-vw-sedan-brasilia-hormiga-combi.html
Goma de radiador de aceite Vw Sedan 1500,$6.00,https://refaccionariamario.com/gomas-de-radiador/436-goma-de-radiador-de-aceite-vw-sedan-1500.html
"Tapa de Carter Lisa para VW Sedan, Combi, Hormiga, Brasilia",$50.00,https://refaccionariamario.com/tapas-de-carter/637-tapa-de-carter-lisa-para-vw-sedan-combi-hormiga-brasilia.html
"Tapón Cromado de Rin con Emblema Volkswagen Tipo Bola para VW Sedán, Safari, Brasilia, Combi",$220.00,https://refaccionariamario.com/tapones-de-rin/674-tapon-cromado-de-rin-con-emblema-volkswagen-tipo-bola-para-vw-sedan-safari-brasilia-combi.html
"Copa Negra de Rin con emblema VW para VW Sedan 1600, 1600i",$8.00,https://refaccionariamario.com/copas-de-rhin/331-copa-para-rhin-vw-sedan.html
Tolva Vampiro Dispersora de Calor para Cabeza de Motor Enfriado por Aire,$30.00,https://refaccionariamario.com/tornillos-de-cabeza/693-tolva-vampiro-dispersora-de-calor-para-cabeza-de-motor-enfriado-por-aire.html
"Hule Empaque Para Contorno del Cofre para VW Sedan 1500, 1600, 1600i",$135.00,https://refaccionariamario.com/hules-de-cofre/449-hule-empaque-de-contorno-del-cofre-para-vw-sedan-1500-1600-1600i.html
Juego de 4 Topes de Goma de Defensa para Vw Sedan,$175.00,https://refaccionariamario.com/topes-de-defensa/695-juego-de-4-topes-de-goma-de-defensa-para-vw-sedan.html
"Juego de Hules Anti Derrapante para Pedal de Clutch y Freno de VW Sedan 1500, 1600, 1600i",$40.00,https://refaccionariamario.com/hules-de-pedal/457-juego-de-hules-anti-derrapante-de-pedal-de-acelerador-y-clutch-para-vw-sedan-1500-1600-1600i.html
"Tornillo De cabeza Hexagonada de Brack de Defensa, Salpicaderas y Estribos para VW Sedan",$15.00,https://refaccionariamario.com/tornillos-de-brack/699-tornillo-de-cabeza-hexagonada-de-brack-de-defensa-salpicaderas-y-estribos-para-vw-sedan.html
"Cremallera de Motor y Volante Motriz Top Engine para VW Sedan 1600, 1600i, Combi 1600","$1,200.00",https://refaccionariamario.com/cremalleras/335-cremallera-de-motor-y-volante-motriz-top-engine-para-vw-sedan-1600-1600i-combi-1600.html
Juego de 13 Juntas de Caja de Velocidades con Ligas para VW Sedán,$70.00,https://refaccionariamario.com/juntas-de-caja-de-velocidades/462-juego-de-13-juntas-de-caja-de-velocidades-con-ligas-para-vw-sedan.html
"Tornillo de Defensa con Cabeza de Gota Cromado con Tuerca para VW Sedan, Brasilia, Safari, Hormiga, Caribe",$15.00,https://refaccionariamario.com/tornillos-de-defensa/708-tornillo-de-defensa-con-cabeza-de-gota-cromado-con-tuerca-para-vw-sedan-brasilia-safari-hormiga-caribe.html
"Tuerca Cerrada de Colador de carter de Aceite para VW Sedan, Combi 1500, 1600, Safari, Brasilia, Hormiga",$7.00,https://refaccionariamario.com/tuercas-de-colador/730-tuerca-cerrada-de-colador-de-carter-de-aceite-para-vw-sedan-combi-1500-1600-safari-brasilia-hormiga.html
Par de Vivos de Salpicadera Vw Sedan y Safari BLANCOS,$65.00,https://refaccionariamario.com/vivos-de-salpicadera/745-par-de-vivos-de-salpicadera-vw-sedan-blancos.html
"Juego de 2 Cuartos de Defensa Delantera con Luz Led Ámbar Mirsa para VW Sedan 1600, 1600i",$265.00,https://refaccionariamario.com/cuartos-de-defensa/338-juego-de-2-cuartos-de-defensa-delantera-con-luz-led-ambar-mirsa-para-vw-sedan-1600-1600i.html
"Pedal de Acelerador Roller Negro para VW Sedan, Brasilia. Safari",$85.00,https://refaccionariamario.com/pedales-de-acelerador/783-pedal-de-acelerador-roller-negro-para-vw-sedan-brasilia-safari.html
"Cuarto de Defensa Delantera Hella para VW Sedan 1600, 1600i",$570.00,https://refaccionariamario.com/cuartos-de-defensa/339-cuarto-de-defensa-delantera-hella-para-vw-sedan-1600-1600i.html
"Par de Juntas de Punterías de Neopreno para VW Sedan, Combi 1500, 1600, Brasilia, Safari, Hormiga",$15.00,https://refaccionariamario.com/juntas-de-punteria/468-junta-punteria-vw-sedan-combi.html
"Pedal de Acelerador Tipo Roller Color Rojo para VW Sedan, Brasilia, Safari",$90.00,https://refaccionariamario.com/pedales-de-acelerador/784-pedal-de-acelerador-tipo-roller-color-rojo-para-vw-sedan-brasilia-safari.html
"Cuarto y Luz Direccional Ámbar de Defensa Delantera para VW Sedan 1600, 1600i",$60.00,https://refaccionariamario.com/cuartos-de-defensa/340-cuarto-y-luz-direccional-ambar-de-defensa-delantera-para-vw-sedan-1600-1600i.html
"Pedal de Acelerador Tipo Roller Verde para VW Sedán, Brasilia, Safari",$90.00,https://refaccionariamario.com/pedales-de-acelerador/785-pedal-de-acelerador-tipo-roller-verde-para-vw-sedan-brasilia-safari.html
"Condensador de Corriente de Distribuidor Bosch para VW Sedan 1600, Combi 1600, Safari, Brasilia, Hormiga",$60.00,https://refaccionariamario.com/condensadores/324-condensador-de-corriente-de-distribuidor-bosch-para-vw-sedan-1600-combi-1600-safari-brasilia-hormiga.html
"Macheta Cubrepolvo de Flecha Traseras Febi para VW Sedan, Brasilia",$310.00,https://refaccionariamario.com/machetas/481-macheta-cubrepolvo-de-flecha-traseras-febi-para-vw-sedan-brasilia.html
"Pedal de Acelerador Roller Amarillo para VW Sedan, Safari, Brasilia",$90.00,https://refaccionariamario.com/pedales-de-acelerador/786-pedal-de-acelerador-roller-amarillo-para-vw-sedan-safari-brasilia.html
"Paquete de 4 Cubrebirlos Negros de Birlo de Rin para Vw Sedan, Brasilia",$25.00,https://refaccionariamario.com/cubrebirlos/344-paquete-de-4-cubrebirlos-negros-de-birlo-de-rin-para-vw-sedan-brasilia.html
"Pedal de Acelerador Roller Azul para VW Sedan, Brasilia, Safari",$90.00,https://refaccionariamario.com/pedales-de-acelerador/787-pedal-de-acelerador-roller-azul-para-vw-sedan-brasilia-safari.html
"Cuña de Engrane de Árbol y Cigüeñal para VW Sedán 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$15.00,https://refaccionariamario.com/cunas-de-cigueenal/346-cuna-de-engrane-de-arbol-y-cigueenal-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari-hormiga.html
"Defensa Delantera Cromada Calibre 14 con Línea Central Ancha Cadenza para VW Sedan 1600, 1600i",$940.00,https://refaccionariamario.com/defensas/348-defensa-delantera-cromada-calibre-14-con-linea-central-ancha-cadenza-para-vw-sedan-1600-1600i.html
"Manija de Cofre Cromada para VW Sedan 1500, 1600, 1600i",$115.00,https://refaccionariamario.com/manijas-de-cofre/493-manija-de-cofre-cromada-para-vw-sedan-1500-1600-1600i.html
Arandela para Salpicaderas Vw Sedan (todos),$6.00,https://refaccionariamario.com/arandelas/812-arandela-para-salpicaderas-vw-sedan-todos.html
"Defensa Trasera Cromada Calibre 14 CADENZA con Línea Central Ancha para VW Sedan 1600, 1600i.",$940.00,https://refaccionariamario.com/defensas/349-defensa-trasera-cromada-calibre-14-cadenza-con-linea-central-ancha-para-vw-sedan-1600-1600i.html
"Manija de Cofre Color Negro para VW Sedan 1500, 1600, 1600i",$100.00,https://refaccionariamario.com/manijas-de-cofre/494-manija-de-cofre-color-negro-para-vw-sedan-1500-1600-1600i.html
"Asidero BLANCO de Poste Tipo Gota con Gancho y Tapa de tornillo para VW Sedan, Brasilia, Atlántic, Caribe",$35.00,https://refaccionariamario.com/asideros/815-asidero-de-gota-vw-sedan-blanco.html
"Juego de 2 Defensas Cromadas con Línea Central Ancha para VW Sedan 1600, 1600i",$760.00,https://refaccionariamario.com/defensas/350-juego-de-2-defensas-cromadas-con-linea-central-ancha-para-vw-sedan-1600-1600i.html
Aumento de Amortiguador para VW Sedan,$135.00,https://refaccionariamario.com/aumentos/819-aumento-de-amortiguador-para-vw-sedan.html
"Juego de Rejillas Media Luna Laterales de Ventilación para VW Sedan 1500, 1600, 1600i",$110.00,https://refaccionariamario.com/medias-lunas/501-juego-de-rejillas-media-luna-laterales-de-ventilacion-para-vw-sedan-1500-1600-1600i.html
Balero Interno de Caja de Dirección ATV para VW Sedán,$60.00,https://refaccionariamario.com/baleros-de-caja/822-balero-interno-de-caja-de-direccion-atv-para-vw-sedan.html
"Deslizador de Asiento Lateral Cuadrado para VW Sedan 1600, 1600i, Atlantic, Caribe, Golf A2, A3, Jetta A2, A3, Derby, Pointer",$10.00,https://refaccionariamario.com/deslizadores/354-deslizador-de-asiento-lateral-cuadrado-para-vw-sedan-1600-1600i-atlantic-caribe-golf-a2-a3-jetta-a2-a3-derby-pointer.html
"Balero SKF de Generador 6202 para VW Sedan, Combi 1600, Safari, Brasilia",$65.00,https://refaccionariamario.com/baleros-de-generador/824-balero-para-generador-6202-combi-1600-y-vw-sedan.html
"Disco Sólido de Freno Delantero FP para VW Sedan 1600i, Brasilia",$455.00,https://refaccionariamario.com/discos-de-frenos/356-disco-solido-de-freno-delantero-fp-para-vw-sedan-1600i-brasilia.html
"Balero de Generador 6202 para VW Sedan, Combi 1600, Safari, Brasilia",$15.00,https://refaccionariamario.com/baleros-de-generador/825-balero-para-generador-6202-combi-1600-y-vw-sedan.html
Distribuidor de Encendido Sin Avance para VW Sedan 1600i,$535.00,https://refaccionariamario.com/distribuidores/358-distribuidor-de-encendido-electronico-sin-avance-para-vw-sedan-1600i.html
"Balero Interior de Rueda Delantera Aremi para VW Sedán 1200, 1500",$170.00,https://refaccionariamario.com/baleros-de-rueda/826-balero-interior-de-rueda-delantera-aremi-para-vw-sedan-1200-1500.html
"Banda de Generador Lisa Gates para Motor de VW Sedan, Combi, Brasilia, Hormiga, Safari",$60.00,https://refaccionariamario.com/bandas/831-banda-de-generador-lisa-gates-para-motor-de-vw-sedan-combi-brasilia-hormiga-safari.html
"Eje de Brazo de Limpiador Lado Izquierdo para VW Sedan 1600, 1600i",$205.00,https://refaccionariamario.com/ejes-de-limpiador/360-eje-limpiador-vw-sedan.html
Pedal de Acelerador Mirsa para VW Sedan,$45.00,https://refaccionariamario.com/pedales-de-acelerador/528-pedal-de-acelerador-mirsa-para-vw-sedan.html
"Bobina de encendido Convencional para VW Sedan, Combi 1500, 1600, Safari, Brasilia, Hormiga, Atlántic, Caribe.",$225.00,https://refaccionariamario.com/bobinas/846-bobina-de-encendido-para-vw-sedan-brasilia-caribe-atlantic-golf-a2-y-jetta-a2-en-iea.html
"Eje de Brazo de Limpiador Lado Derecho para VW Sedan 1600, 1600i",$205.00,https://refaccionariamario.com/ejes-de-limpiador/361-eje-limpiador-vw-sedan.html
"Pedal de Acelerador Liso para VW Sedan 1500, 1600, 1600i",$30.00,https://refaccionariamario.com/pedales-de-acelerador/529-pedal-de-acelerador-liso-para-vw-sedan-1500-1600-1600i.html
"Elevador de Cristal de Puerta Izquierda Herta para VW Sedan 1600, 1600i",$270.00,https://refaccionariamario.com/elevadores/366-elevador-de-cristal-de-puerta-izquierda-herta-para-vw-sedan-1600-1600i.html
"Elevador de Cristal de Puerta Derecha Herta para VW Sedan 1600, 1600i",$270.00,https://refaccionariamario.com/elevadores/367-elevador-de-cristal-de-puerta-derecha-herta-para-vw-sedan-1600-1600i.html
Buje de Bronce de Eje de Clutch para VW Sedan,$115.00,https://refaccionariamario.com/bujes-de-eje/866-buje-de-bronce-de-eje-de-clutch-para-vw-sedan.html
"Escobilla de Motores Fuel Injection MSeries para VW Sedan 1600i, Combi 1800i, Golf A3, Jetta A3, Derby 6KV, 6N, Pointer G2, G3",$20.00,https://refaccionariamario.com/escobillas/368-escobilla-de-motores-fuel-injection-mseries-para-vw-sedan-1600i-combi-1800i-golf-a3-jetta-a3-derby-6kv-6n-pointer-g2-g3.html
"Escobilla de Motores Fuel Injection Beru para VW Sedan 1600i, Combi 1800i, Golf A3, Jetta A3, Derby 6KV, 6N, Pointer G2, G3",$105.00,https://refaccionariamario.com/escobillas/369-escobilla-de-motores-fuel-injection-beru-para-vw-sedan-1600i-combi-1800i-golf-a3-jetta-a3-derby-6kv-6n-pointer-g2-g3.html
"Cubierta Plástica de Perilla Metálica de Asiento para VW Sedan 1600, 1600i, Combi, Brasilia, Safari, Atlantic, Caribe",$30.00,https://refaccionariamario.com/perillas-de-asiento/534-cubierta-plastica-de-perilla-metalica-de-asiento-para-vw-sedan-1600-1600i-combi-brasilia-safari-atlantic-caribe.html
Buje de Eje de Limpiador para VW Sedan,$7.00,https://refaccionariamario.com/gomas-de-limpiador/874-buje-de-eje-de-limpiador-para-vw-sedan.html
"Espejo retrovisor Izquierdo CROMADO para VW Sedan 1500, 1600, 1600i",$210.00,https://refaccionariamario.com/espejos-laterales/377-espejo-izquierdo-vw-sedan.html
Buje Abierto de Pipa de Palanca de Velocidades Autoeuroplast para VW Sedán,$15.00,https://refaccionariamario.com/bujes-de-pipa/875-buje-abierto-de-pipa-de-palanca-de-velocidades-autoeuroplast-para-vw-sedan.html
"Espejo retrovisor Derecho CROMADO para VW Sedan 1500, 1600, 1600i",$210.00,https://refaccionariamario.com/espejos-laterales/378-espejo-derecho-vw-sedan.html
"Caja de Dirección Nueva Double Seven para VW Sedan, Brasilia","$1,685.00",https://refaccionariamario.com/cajas-de-direccion/1019-caja-de-direccion-nueva-double-seven-para-vw-sedan-brasilia.html
"Espejo retrovisor Izquierdo Color NEGRO para VW Sedan 1500, 1600, 1600i",$135.00,https://refaccionariamario.com/espejos-laterales/379-espejo-izquierdo-vw-sedan-negro.html
"Espejo retrovisor Derecho Color NEGRO para VW Sedan 1500, 1600, 1600i",$135.00,https://refaccionariamario.com/espejos-laterales/380-espejo-derecho-vw-sedan-negro.html
"Distribuidor de Corriente de Motor MSeries para VW Sedan, Combi, Brasilia, Safari, Hormiga",$765.00,https://refaccionariamario.com/distribuidores/357-distribuidor-de-corriente-de-motor-mseries-para-vw-sedan-combi-brasilia-safari-hormiga.html
